PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20171001;16NG;00;OBS De Globe;2035CT;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;921,229333333333;375
20171001;16NG;01;De Piramide;2034BC;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;147,439306358382;174
20171001;16NM;00;OBS Overvecht;3561JK;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;1407,17480314961;635
20171001;16NN;00;BS De Bosrank;2134SB;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Bo;Openbaar;13622;183,972222222222;108
20171001;16NR;00;De Hasselbraam;7823NN;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;118,930348258706;405
20171001;16NS;00;obs Eestroom Brandemeer;8923BW;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;2366,59778597786;272
20171001;16NU;00;De Finnjol;8243GR;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;786,139534883721;129
20171001;16NV;00;OPB De Bothoven;7511ZG;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1013,51449275362;142
20171001;16NZ;00;Het Pluspunt;3262ND;OUD-BEIJERLAND;584;Oud-Beijerland;Zuid-Holland;Sbo;Openbaar;41444;7337,42708333333;96
20171001;16OC;00;OBS De Flierefluiter;1352GW;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1136,77188328912;377
20171001;16OH;00;SSBO De Windroos;3902XX;VEENENDAAL;345;Veenendaal;Utrecht;Sbo;Protestants-Christelijk;41154;2872,4;90
20171001;16OJ;00;ZMOK Sch Dr Dqr M Houwer;3815VG;AMERSFOORT;307;Amersfoort;Utrecht;Vso;Openbaar;41208;7493,45833333333;168
20171001;16OJ;03;de Tinne;3815BA;AMERSFOORT;307;Amersfoort;Utrecht;Vso;Openbaar;41208;10122,6111111111;144
20171001;16OU;00;SSBO Het Springtij;4335XG;MIDDELBURG;687;Middelburg;Zeeland;Sbo;Algemeen bijzonder;40876;5673,84946236559;93
20171001;16OU;01;SSBO Het Springtij;4384KS;VLISSINGEN;718;Vlissingen;Zeeland;Sbo;Algemeen bijzonder;40876;1989,49315068493;73
20171001;16OY;00;SSBO De Wissel;5461GS;VEGHEL;1948;Meierijstad;Noord-Brabant;Sbo;Rooms-Katholiek;73712;4127,96946564885;131
20171001;16PB;00;ZMLK Sch St Jan Baptist;6466HV;KERKRADE;928;Kerkrade;Limburg;So;Algemeen bijzonder;41516;4795,12676056338;71
20171001;16PB;00;ZMLK Sch St Jan Baptist;6466HV;KERKRADE;928;Kerkrade;Limburg;Vso;Algemeen bijzonder;41516;5940,92134831461;89
20171001;16PD;00;Talentencampus Venlo SBO;5913GB;VENLO;983;Venlo;Limburg;Sbo;Rooms-Katholiek;41018;2598,51470588235;68
20171001;16QF;00;De Toekomst;6718ZE;EDE GLD;228;Ede;Gelderland;Vso;Protestants-Christelijk;40631;6474,27272727273;133
20171001;16QI;00;Belle van Zuylen;3555GS;UTRECHT;344;Utrecht;Utrecht;Sbo;Protestants-Christelijk;62662;1486,81081081081;111
20171001;16QL;00;Kristallis;6533GV;NIJMEGEN;268;Nijmegen;Gelderland;Vso;Protestants-Christelijk;40367;14513,1887254902;409
20171001;16QL;01;De Hunnerberg / De Maasberg;6522CH;NIJMEGEN;268;Nijmegen;Gelderland;Vso;Protestants-Christelijk;40367;23839,6346153846;53
20171001;16QX;00;G.J. van der Ploegschool;7901GK;HOOGEVEEN;118;Hoogeveen;Drenthe;So;Algemeen bijzonder;41414;5647,93548387097;31
20171001;16QX;01;G J Vd Ploegsch V BUO;7903AA;HOOGEVEEN;118;Hoogeveen;Drenthe;Vso;Algemeen bijzonder;41414;8003,84615384615;78
20171001;16RC;00;SSBO Het Mozaiek;2582EC;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Sbo;Protestants-Christelijk;70176;2502,37894736842;95
20171001;16SM;00;SBO Laurens-Cupertino;3074BC;ROTTERDAM;599;Rotterdam;Zuid-Holland;Sbo;Rooms-Katholiek;24597;1732,79166666667;121
20171001;16SO;00;Mytylschool;5629CC;EINDHOVEN;772;Eindhoven;Noord-Brabant;So;Rooms-Katholiek;72905;11953,4235294118;85
20171001;16SO;00;Mytylschool;5629CC;EINDHOVEN;772;Eindhoven;Noord-Brabant;Vso;Rooms-Katholiek;72905;11806,6111111111;72
20171001;16TH;00;SBO De Klimboom;8303ZR;EMMELOORD;171;Noordoostpolder;Flevoland;Sbo;Protestants-Christelijk;52274;5229,51666666667;120
20171001;16TL;00;PC ZMLK Sch De Lelie;3842DP;HARDERWIJK;243;Harderwijk;Gelderland;So;Protestants-Christelijk;41671;8334,05263157895;57
20171001;16TL;00;PC ZMLK Sch De Lelie;3842DP;HARDERWIJK;243;Harderwijk;Gelderland;Vso;Protestants-Christelijk;41671;5865,63934426229;61
20171001;16TL;01;PC ZMLK Sch De Lelie;3853HL;ERMELO;233;Ermelo;Gelderland;So;Protestants-Christelijk;41671;19281,7;10
20171001;16TL;01;PC ZMLK Sch De Lelie;3853HL;ERMELO;233;Ermelo;Gelderland;Vso;Protestants-Christelijk;41671;5678,86363636364;22
20171001;16TL;02;PC ZMLK Sch De Lelie;3861LT;NIJKERK GLD;267;Nijkerk;Gelderland;So;Protestants-Christelijk;41671;3578,8;5
20171001;16UB;00;OBS De Vosseburcht;8913HK;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;1343,97333333333;225
20171001;16UC;00;OBS De Boemerang;1445NM;PURMEREND;439;Purmerend;Noord-Holland;Bo;Openbaar;42558;738,886075949367;158
20171001;16UD;00;De Triangel;8243KW;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;561,520325203252;123
20171001;16UE;00;OBS Het Stadsveld;7545KJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;918,572139303483;204
20171001;16UG;00;De Pendinghe;9741EW;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;887,845814977974;227
20171001;16UJ;00;Obs Zandloper;1831CC;KOEDIJK;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;502,296;250
20171001;16UK;00;Aquamarijn;1359HM;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1173,25837320574;209
20171001;16UM;00;BS Tijl Uilenspiegel;5751JB;DEURNE;762;Deurne;Noord-Brabant;Bo;Rooms-Katholiek;41223;168,954751131222;221
20171001;16UN;00;IKC de Geluksvogel;6222BE;MAASTRICHT;935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;207,102739726027;147
20171001;16UO;00;KBS De Catharijnepoort;3532HK;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;315,180147058824;272
20171001;16UP;00;Basisschool De Bogaard;5371BB;RAVENSTEIN;828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;48348;608,69;200
20171001;16UQ;00;Basisschool Op Dreef;4527CD;AARDENBURG;1714;Sluis;Zeeland;Bo;Rooms-Katholiek;37299;842,672268907563;121
20171001;16US;00;cbs De Klaver;9921PK;STEDUM;24;Loppersum;Groningen;Bo;Protestants-Christelijk;41558;269,088888888889;90
20171001;16UU;00;Brede School D n Bogerd;5753GN;DEURNE;762;Deurne;Noord-Brabant;Bo;Rooms-Katholiek;41223;209,58843537415;295
20171001;16UV;00;RK Basissch Langeberg;6445CW;BRUNSSUM;899;Brunssum;Limburg;Bo;Rooms-Katholiek;41516;707,615720524017;231
20171001;16UW;00;Pnielschool;3075AG;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;973,749034749035;262
20171001;16UZ;00;Sint Maarten Basissch;8701EW;BOLSWARD;1900;Sudwest-Fryslan;Friesland;Bo;Rooms-Katholiek;41000;903,749464668094;467
20171001;16VG;00;De Opperd;2544GJ;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;So;Rooms-Katholiek;20281;4593,60465116279;43
20171001;16VH;00;Gooilandschool;1405JB;BUSSUM;1942;Gooise Meren;Noord-Holland;Bo;Algemeen bijzonder;34230;630,127710843374;416
20171001;16VR;00;BS St Willibrordus;5087BN;DIESSEN;798;Hilvarenbeek;Noord-Brabant;Bo;Rooms-Katholiek;40941;124,145454545455;275
20171001;16VT;00;BS H Hart V Jezus;8152BM;LEMELERVELD;148;Dalfsen;Overijssel;Bo;Rooms-Katholiek;40888;1217,38805970149;201
20171001;16VU;00;Basissch Anne Frank;6229AV;MAASTRICHT;935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;365,428571428571;189
20171001;16VV;00;St Jozef School;3791AR;ACHTERVELD;327;Leusden;Utrecht;Bo;Rooms-Katholiek;65768;1245,99305555556;144
20171001;16WB;00;Basisschool Reuzepas;6164CK;GELEEN;1883;Sittard-Geleen;Limburg;Bo;Rooms-Katholiek;40987;420,845744680851;190
20171001;16WC;00;SBO Sprankel;5223KE;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Sbo;Rooms-Katholiek;74049;2855,18965517241;58
20171001;16WG;00;Oranje Nassauschool;3315AT;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;83864;294,243362831858;226
20171001;16WH;00;De Eshof;2552KL;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;939,548076923077;104
20171001;16WI;00;PCBS De Parel;8084XE;'T HARDE;230;Elburg;Gelderland;Bo;Protestants-Christelijk;42596;89,8048780487805;288
20171001;16WL;00;Kennedy Basisschool;7681AL;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;39,9789473684211;95
20171001;16WN;00;OBS op 't Veld;7826EP;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;634,533333333333;60
20171001;16WQ;00;OBS Roombeek;7523BJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;708,960451977401;179
20171001;16WT;00;De Molenwiek Dalton;2036GV;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;802,545647558386;471
20171001;16WT;01;De Molenwiek Montessori;2036AK;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;1629,99382716049;162
20171001;16WU;00;OBS De Kennemerpoort;1814EC;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;982,93893129771;655
20171001;16WW;00;OBS KlimOp;1689NW;ZWAAG;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;788,054054054054;111
20171001;16WZ;00;Chr Basissch De Akker;3081PE;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;434,46511627907;437
20171001;16XC;00;RK Basissch Veronica;2011CR;HAARLEM;392;Haarlem;Noord-Holland;Bo;Rooms-Katholiek;83163;1146,97807017544;228
20171001;16XK;00;RK BS Baardwijk;5142WX;WAALWIJK;867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;148,020491803279;244
20171001;16XM;00;Julianaschool;3319TB;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;83864;862,224489795918;294
20171001;16XN;00;Prof Mr A Anema Basissch;2543BL;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;599,660049627792;406
20171001;16XP;00;Oranjeschool;7681DN;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;371,088888888889;270
20171001;16XQ;00;OBS De Brink;7812PK;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;4746,92274678112;237
20171001;16XS;00;De Tjalk;8232LT;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;2615,48518518519;271
20171001;16XT;00;OBS Glanerbrug-Noord;7532XJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;459,666666666667;115
20171001;16XY;00;Obs Nicolaas Beets;1817HJ;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;1046,56235294118;425
20171001;16XY;03;Obs Nicolaas Beets;1816JZ;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;234,926470588235;68
20171001;16YA;00;Het Ooievaarsnest;1689EB;ZWAAG;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;567,770114942529;522
20171001;16YB;00;Chr Basissch De Sleutel;3073ED;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;478,927272727273;221
20171001;16YE;00;icbs. Wormer Wieken;1531PS;WORMER;880;Wormerland;Noord-Holland;Bo;Samenwerking PC, RK;41251;243,817142857143;175
20171001;16YF;00;RK BS De Egelantier;2191BP;DE ZILK;576;Noordwijkerhout;Zuid-Holland;Bo;Rooms-Katholiek;40967;700,094936708861;158
20171001;16YG;00;Beatrixschool;3319RN;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;83864;596,34328358209;335
20171001;16YJ;00;Basisschool De Linde;7681RA;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;206,888888888889;63
20171001;16YK;00;OBS De Barg;7812MD;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;169,263888888889;77
20171001;16YM;00;De Brink;8225SC;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;1420,30708661417;131
20171001;16YQ;00;OBS De Spaarne-School;2063JK;SPAARNDAM GEM. HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;1284,15909090909;132
20171001;16YS;00;Samenspel;1324RL;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;486,061728395062;162
20171001;16YS;01;Samenspel 1;1324BH;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;949,936507936508;129
20171001;16YT;00;BS De Bussel;1695HZ;BLOKKER;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;586,312977099237;131
20171001;16YU;00;Chr BS Willem van Oranje;3074PG;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;755,844444444444;225
20171001;16YW;00;Basissch De Vliedberg;3068GN;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;434,86642599278;277
20171001;16YX;00;RK Basissch Prinsenhof;2211AB;NOORDWIJKERHOUT;576;Noordwijkerhout;Zuid-Holland;Bo;Rooms-Katholiek;40967;407,460352422907;454
20171001;16YZ;00;Basisschool Nieuwoord;7681HD;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;230,81974248927;233
20171001;16ZB;00;OBS De Wielen;8925GZ;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;813,935691318328;311
20171001;16ZC;00;De Poolster;8226BA;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;1502,35625;160
20171001;16ZD;00;OBS Europa;7543ZJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;723,897196261682;109
20171001;16ZF;00;OBS De Peppelaer;2013PW;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;530,58152173913;369
20171001;16ZG;00;OBS De Achtbaan;1324VD;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;413,668789808917;157
20171001;16ZJ;00;RK.Bs.OLV van Fatima;4702GW;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;367,116040955631;293
20171001;16ZM;00;RK BS De Schakel;3191ED;HOOGVLIET ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;1359,41216216216;148
20171001;16ZO;00;RK Basissch St Victor;2211LH;NOORDWIJKERHOUT;576;Noordwijkerhout;Zuid-Holland;Bo;Rooms-Katholiek;40967;416,863517060367;383
20171001;16ZP;00;Ds W E Den Hertog School;2552RA;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;809,726114649682;314
20171001;16ZQ;00;OBS De Meent;7881EG;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;222,288461538462;105
20171001;16ZS;00;De Sluis;8244AJ;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;300,231818181818;220
20171001;16ZT;00;OBS De Zuidsprong;7544XC;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;176,006369426752;158
20171001;16ZX;00;OBS De Kameleon;1316CS;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1133,07777777778;90
20171001;16ZY;00;Openb Montessorischool;1628JG;HOORN NH;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;643,448717948718;78
20171001;16ZY;01;Montessorischool Hoorn;1621CR;HOORN NH;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;1101,05283018868;265
20171001;16ZZ;00;RK BS Joseph;4702AZ;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;545,886666666667;151
20171001;17AB;00;RK BS Mr van Eijck;3079HK;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;698,893175074184;339
20171001;17AC;00;Lidwina-School;1098KM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;882,127306273063;542
20171001;17AE;00;De Bente OBS;7881HG;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;102,330508474576;118
20171001;17AH;00;OBS De Sterrensteen;9743EZ;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;380,063604240283;283
20171001;17AM;00;RK Bs De Cortendijck;4706DZ;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;680,641791044776;68
20171001;17AP;00;Agnessch v Kath BSO;3071EE;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;271,24375;320
20171001;17AV;00;BS De Argonaut;1317HP;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1314,92964824121;199
20171001;17BB;00;BS Huibers;1065VT;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;1080,16374269006;172
20171001;17BC;00;OBS De Runde;7881HP;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;354,212598425197;128
20171001;17BH;00;Basisschool De Blokwei;4703AV;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;426,882352941176;136
20171001;17BL;00;OBS De Dreef;7881KL;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;313,816901408451;71
20171001;17BP;00;BS De Zeetuin;1323AE;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1094,41340782123;179
20171001;17BT;00;OBS Tuindorp;3571EN;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;270,488636363636;352
20171001;17BU;00;OBS Erica De Anbrenge;7887AD;ERICA;114;Emmen;Drenthe;Bo;Openbaar;10249;485,84126984127;126
20171001;17BW;00;OBS Karrepad;9715NR;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;839,625708884688;529
20171001;17BY;00;RK basisschool Het Talent;4707VK;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;173,440366972477;109
20171001;17CA;00;Witte Vrouwen-School;3572HD;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;432,091503267974;612
20171001;17CB;00;Meester Baars school;3078GS;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;1159,45810055866;358
20171001;17CI;00;RK Bs Vondel;4707AG;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;387,722891566265;249
20171001;17CJ;00;De Ontdekking PCJenaplanschool;7323MB;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;508,09375;128
20171001;17CL;00;OBS De Koekoek;3514TT;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;281,222551928783;337
20171001;17CM;00;RK BS De Regenboog;3077SB;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;264,497098646035;518
20171001;17CN;00;OBS De Planeet;7891CV;KLAZIENAVEEN;114;Emmen;Drenthe;Bo;Openbaar;10249;69,953488372093;43
20171001;17CT;00;RK Bs De Watermolen;4707JE;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;236,310810810811;75
20171001;17CU;00;PCBO De Ploeg;7327CA;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;305,218518518519;270
20171001;17CV;00;BS Dr D Bos;3515VB;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;585,19955654102;451
20171001;17CW;00;OBS De Spil;7891LA;KLAZIENAVEEN;114;Emmen;Drenthe;Bo;Openbaar;10249;1080,47058823529;68
20171001;17CY;00;OBS SJ Bouma;9713VA;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;89,0689655172414;116
20171001;17DA;00;Basisschool Digitalis;1314PE;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1368,19387755102;98
20171001;17DA;03;Basisschool Digitalis;1314PD;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;835,89;100
20171001;17DC;00;PCBO De Terebint;7326TH;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;490,92050209205;239
20171001;17DF;00;Theresiasch v KBSO;3073DZ;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;998,560606060606;199
20171001;17DG;00;OBS De Viersprong;7891PK;KLAZIENAVEEN;114;Emmen;Drenthe;Bo;Openbaar;10249;342,893401015228;199
20171001;17DI;00;Oosterhoogebrugschool;9731CB;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;743,164456233422;377
20171001;17DK;00;De Tjasker;1333EB;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;518,741379310345;174
20171001;17DP;00;De Globetrotter;3072EA;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;355,385;602
20171001;17DQ;00;OBS De Bascule;7833CH;NIEUW-AMSTERDAM;114;Emmen;Drenthe;Bo;Openbaar;10249;360,802777777778;360
20171001;17DR;00;Obs De Uitvinding;7533XK;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1375,07407407407;108
20171001;17DV;00;BS De Kring;1333GS;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1556,41176470588;340
20171001;17DW;00;RK Bs Jeroen Bosch;4701KH;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;991,878706199461;371
20171001;17DX;00;PCBO De Kring;7328CA;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;621,296511627907;344
20171001;17DZ;00;BS Prof Dr Ph Kohnstamm;3582HD;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;745,946015424165;389
20171001;17EA;00;Paus Joannessch v KBSO;3076RK;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;993,872832369942;522
20171001;17EB;00;OBS Lonneker;7524CK;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1443,50340136054;148
20171001;17EC;00;BS Beijumkorf;9737HC;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;641,9859437751;498
20171001;17EF;00;Basisschool De Vlindertuin;4702RG;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;56,5213675213675;351
20171001;17EG;00;PCBO Koningin Juliana;7315BG;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;601,651162790698;88
20171001;17EH;00;OBS De Hoge Raven;3525AL;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;243,444444444444;279
20171001;17EJ;00;OBS Dordse Til;7885AK;NIEUW-DORDRECHT;114;Emmen;Drenthe;Bo;Openbaar;10249;57,5625;112
20171001;17EK;00;De Kleine Keizer;2551KK;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;626,927272727273;167
20171001;17EK;01;De Kleine Keizer;2553AZ;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;1184,80745341615;161
20171001;17EL;00;OBS De Broekheurne;7544LR;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;273,867346938775;100
20171001;17EO;00;Jan Antonie Byloo;3066LA;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;1803,0460251046;241
20171001;17EP;00;RK Bs De Linde;4709AB;NISPEN;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;730,280991735537;122
20171001;17EQ;00;PCBO De Fakkel;7331CL;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;405,187919463087;298
20171001;17ER;00;BS Anne Frank;3527XL;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;365,885057471264;174
20171001;17ES;00;Christophoorschool;3085DT;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;684,531055900621;323
20171001;17EU;00;BS Archipel;2585VG;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;1333,40174672489;230
20171001;17EV;00;OBS Het Zeggelt;7514CM;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1642,96296296296;518
20171001;17EW;00;Basisschool De Vuurtoren;9732JS;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;713,794392523365;214
20171001;17EZ;00;RK Bs De Saffier;4706HM;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;1127,22516556291;151
20171001;17FA;00;PCBO Willem Van Oranje;7334AL;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;831,1004784689;209
20171001;17FC;00;Elisabeth school;3084NN;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;1740,92307692308;235
20171001;17FE;00;OBS Helen Parkhurst;2546SK;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;1261,44759206799;356
20171001;17FF;00;OBS Glanerbrug Zuid;7534CP;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;423,453237410072;150
20171001;17FG;00;BS Swoaistee;9733EB;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;825,505357142857;560
20171001;17FH;00;Openb Daltonschool Overschie;3042GA;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;1387,66666666667;379
20171001;17FI;00;SSBO De Bombardon;1325NA;ALMERE;34;Almere;Flevoland;Sbo;Openbaar;41676;2576,21827411168;197
20171001;17FJ;00;RK Bs De Klaverweide;4706KZ;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;404,643333333333;300
20171001;17FK;00;PCBO De Diamant ih Kristal;7323RV;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;213,420512820513;195
